tweet_id,tweet,sarcastic,rephrase,dialect
53.0,اى ان الناس عديمه القيمه هى الظاهر فى المجتمع,0,القوالب نامت والنصاص قامت عجيبه,nile
253.0,هوا ينفع المية ترجع لمجاريها يا حج . ينفع بس هترجع وسخه,1,انت معفن كده كده مستحيل تنضف,nile
535.0,علي وضعك يازميلي,1,انت كفئ لهذا العمل,nile
95.0,سريع جدا,0,دا سايق بسرعة جدا فاكر نفسه طيار,nile
687.0,هى شاظرة وعارفة تدير أمورها وأنت خايبة ومش عارفة تتصرفى,0,عندها 9 عيال وعايشة حياتها وبتتصور وهى حاطة رجل على رجل وأنتى معاكى عيل واحد ومحتاسة بيه :face_with_tears_of_joy::face_with_tears_of_joy:,nile
,شابوه يوسف الشريف بجد,1,برافو يوسف الشريف,nile
,مش ضعيف ولا عاجز عن اني اخد حقي منك لكن انا كلامي غالي وانت اقل من اني اعملك قيمة,0,لست عاجزا عن قصف جبهتك لكن الصاروخ غالي والهدف رخيص,nile
,مبقاش فيه اخبار غير فيفي عبده الام المثالية خريجة الازهر,1,ليه الأخبار بس عن فيفى عبده الرقاصة ,nile
,الناس من ضهرك يتكلموا عنك كلام مش كويس ومن وشك يعملوا بيحبوك,0,فى ضهرك فى ضهرك كلام زي السكاكين وف وشك أولياء الله الصالحين,nile
,اذا كان الكلام من فضه فالسكوت من بلاستيك,1,ان السكوت ملهوش اي قيمة والكلام هو اللي له وزن عند البشر,nile
,مايقهرك إلا الصراف يوم تسوي كشف عن الرصيد يطلع الرصيد فاضي ويقولك اذا كنت تريد عمليات اخرى,0,"مايقهرك إلا الصراف يوم تسوي كشف عن الرصيد يطلع 0,26 ريال ويقولك : هل تريد إجراء عملية اخرى ! يعني وش بتعطيني علك طلع البطاقه طلعت روحك",gulf
415.0,لما تحبي شخص وتشكي انه هيبعد عنك افعلي اي شىء ليكون جانبك,0,قصقصي ريش طيرك قبل ما يلوف على غيرك,nile
504.0,مش لازم تبقى طماع,0,بص انت لازم تفهم ان ان كان حبيبك عسل متلحسهوش كله,nile
75.0,لسانك حصانك صنه,1,اللسان هو الذى يحفظ للإنسان كرامتك وما تقوله هو ما يحفظ أو يهدر كرامتك,msa
,ضحكولو تمد على طولو  هههههههههههه,1,تمادى إلى حد مقرف,magreb
470.0,المصريين في الفهلوة مفيش زيهم,1,أن المصريين يحبوا يبينوا نفسهم عارفين كل حاجة,nile
,توقف عن حسد غيرك,0,ياللي بلاصص عضه اسد ولانظره حسد,nile
304.0,ماشالله حسام البدري اللعيبه اللي من دهب معاه تراب,1,حسام البدري مدرب فاشل,nile
,بنت الأصل بتخلي كوخها قصر,1,رغم الفقر تستطيع المراة الاصلية ان تجعل بيتها مثل القصر,nile
,يقولو بلي تكري فإيبيزا ولا فالسات تستقاملك كيف كيف كيما هدا لوتال,1,سعر الفندق غالي,magreb
209.0,الواد دا فاكر نفسه جهبز,1,الولد فاكر نفسه فاهم كل حاجة,nile
,انت غبي ما تفهمش الرياضيات,0,انت و الرياضيات زوج خطوط ما يتلاقاوش,magreb
,الفنانين وحشين من غير مكياج,0,اللى يشوف الفنانين من غير مكياج يلطم,nile
,حرام اخدت اللقاح وجاتلى كرونا بسببه,1,لقاح فاسد,nile
,بيكرهني ف الفنالات الحمالات بسبب جوزي قاعد بيها طول الوقت,0,الفنلات الحمالات دي بقيت بموت فيها بسبب جوزي قاعد بيها ليل نهار,nile
,رياض محرز لبس لتايلور الحجاب الله على أخلاقك,1,رياض محرز مسلم وزجته لا تستر نفسها فى لبسها ,magreb
658.0,الراجل بيمثل أنه حنون من أجل التعرف على بنت جديدة,0,حنان الرجل يفوق حنان الأم 10 أضعاف عند محاولته التعرف على فتاة جديدة,nile
,ديل الكلب عمره ماينعدل لو علقوا فيه قالب,1,اى ان الطبع غلاب,nile
138.0,دا انت هزارك عسل,1,انت هزارك بايخ,nile
,تغير نظرة الحكومات و الناس عن الشخص اللي مبيتحركش من بيته بسبب الكورونا,0,2019: كسول ومش مستفيدين منه حاجة 2020: مواطن واعي ومسؤول,nile
,الإسماعيلى ماعندوش لعيبة,0,الإسماعيلى بيلعب بالمدربين وعمال النادى,nile
,نظام و دقة دولة اليابان,0,كوكب اليابان :red_heart: حد يجيب مجلس الوزارء يفرجهم ع الموسم ده,nile
,يوم القيامة يوم الجممعة الجاية,1,دي نهاية العالم,nile
,لا تشغلونا بأخبار تافهه,0,يا الف بركة يا ريت متقرفوناش تانى بقى,nile
,العيون البصاصة تندب فيها رصاصة,1,الناس الحسودة تستاهل كل شر ,nile
,سخرية من فشل السيسي واتهامه للمصريين بانهم السبب فى كل شيء,0,المصريين للسيسي احنا اللى اكلنا الجبنة,nile
,والله انت بتعرض خدماتك بالقول بس مش بالفعل,0,والله دي عزومة مراكبية كثيير,nile
89.0,بحب العسل بس النحل بيقرص,1,الوصول للهدف صعب ولكن تحقيقه شئ ممتع,nile
573.0,ليس بالضروره ان تجد المتعه فى كل مباريات كرة القدم,0,جوزيه مورينيو من يريد المتعه فاليذهب الى السيرك نحن هنا نلعب كرة قدم,msa
,حرام اخدت اللقاح وجاتلى كرونا بسببه,1,لقاح فاسد,nile
126.0,الإسماعيلى ماعندوش لعيبة,0,الإسماعيلى بيلعب بالمدربين وعمال النادى,nile
406.0,الجواز ده عامل زي الحمامات العموميه,1,محدش مرتاح,nile
,الولد شاطر زى ابوه,0,ابن الوز عوام,nile
,مهما دورت ولفيت عمرك ما هتلاقي حد يحس بيك غير كرشك,1,محدش هينفعك غير بطنك انما اي حد تاني مش هيحس بيك,nile
,فى ناس تقعد تتكلم معاك وبعدين تروح تتكلم عليك من وراك,0,فى ناس زى النسكافيه ثلاثة فى واحد يتكلموا معاك وعنك وعليك,nile
288.0,ان وجود الحزم مش مسموح بيه وسط الفرح,0,جت الحزينه تفرح شغلت شريط حكيم وقعدت ترقص,nile
522.0,جرى ايه بروح امك,1,جرى ايه ياض,nile
,ماتش سهل امام منافس ضعيف,0,ماتش صعب ايه بس ده الفرقه كانت بتقابل نفسها,nile
,الي يقع في غلط ميكرروش,0,الي يتلسع م الشوربه ينفخ في الزبادي,nile
,عايز تتفضح طلع عيب فمراتك وهي تجيب سي ديهاتك انت واهلك وكل اللي تعرفهم,0,إذا أردت أن تعرف عيوبك، فقل عيبا واحدا في زوجتك وسوف تخبرك بكل عيوبك وعيوب اهلك وأصحابك وجيرانك وبعض عيوب سكان الدول المجاورة,nile
,فاكر انة هيعرف يخلص الشغلانة بسرعة .. موت يا حمار !!,1,مش هيخلص الشغل بسرعة وهيطول فيه جدا,nile
,كان ديكان يعيشان في سلام حتى ظهرة دجاجة,1,معضم المعارك و الحروب كانت بسبب انثى,msa
,حازم إمام لاعب ضعيف,0,رمضان بيه بيحب يقف على الكوره عندكو حد عيوطه والا نجيب حازم امام,nile
,مفكره نفسها حاجه وهى تافهه والا تسوى,0,دى مفكره حاله ياما هنا ياما هناك:rolling_on_the_floor_laughing:,nile
,محوشتش اي فلوس ولا عملت اي حاجة لمستقبلي,0,لول انا  مكنتش عامل حسابي  اعيش لحد دلوقتي :face_with_tears_of_joy:,nile
,لا تشغلونا بأخبار تافهه,0,يا الف بركة يا ريت متقرفوناش تانى بقى,nile
130.0,الصين هوما سبب المرض و مع التالي صنعو اللقاح باش يربحو الدراهم,0,لأول مرة الصين ناس ملاح صنعو المرض و اللقاح,magreb
,هي حلوة اه بس تبقى حلوة من غيركم لأنكم ضيقتم علينا عيشتنا ربنا يضيقها عليكم دنيا واخرة,1,البلد حلوة بس من غير الحكومة,nile
,فاكر نفسك شيكابالا,1,انت مابتعرفش تلعب,nile
,السياسيون لا يجب أن يستمرون ف السلطة,0,السياسيون مثل حفاضات الأطفال يجب تغييرهم باستمرار ولنفس الأسباب,msa
,جرى ايه بروح امك,1,جرى ايه ياض,nile
588.0,نقص وزنك,0,يا بن عمي روح نقص شوية راك تبان كي الدب,magreb
,عاش مغيبا مغمورا و حين مات كرموه,0,عاش يتمنى في عنبة مات جابولو عنقود ههههههههههههههههههههههههههههههههههه,magreb
512.0,عاش مغيبا مغمورا و حين مات كرموه,0,عاش يتمنى في عنبة مات جابولو عنقود ههههههههههههههههههههههههههههههههههه,magreb
,احترمي نفسك انتي وبنتك يا حجة,0,متلمي نفسك إنتي وبنتك يٱولية,nile
,الرجال يمكنهم مقاومة  نظرية صائبة ويستسلمون لنظرة ثاقبة,1,ان الرجال يفضلوا يعاندوا وييجوا عند الستات ويلينوا,msa
,الصين هوما سبب المرض و مع التالي صنعو اللقاح باش يربحو الدراهم,0,لأول مرة الصين ناس ملاح صنعو المرض و اللقاح,magreb
